ACCESSION,DESCRIPTION,INTENSITY_1,INTENSITY_2,INTENSITY_3,INTENSITY_4,INTENSITY_5,INTENSITY_6,INTENSITY_7,INTENSITY_8,INTENSITY_9,INTENSITY_10,INTENSITY_11,INTENSITY_12,INTENSITY_13,INTENSITY_14,INTENSITY_15,INTENSITY_16,INTENSITY_17
A0A087WS98,Actin-related protein 3 (Fragment) OS=Mus musculus OX=10090 GN=Actr3 PE=1 SV=1 ,0.0002289336676636247,0.00028216521516428024,2.0724718619417787e-05,0.00038308415508825854,0.0003073438463748948,2.547837681727075e-05,0.00030075450961486417,3.908307763920853e-05,0.00040381611902951203,0.0002487643020023728,4.620851805988834e-06,0.00027753243939240976,8.914298175495054e-06,3.146246837515062e-06,1.7518681573536905e-05,1.373651607521176e-05,0.00018469851570905913
A0A087WS96,SH3 domain-binding glutamic acid-rich-like protein OS=Mus musculus OX=10090 GN=Sh3bgrl2 PE=1 SV=1 ,3.3631666260179017e-06,1.236942283333838e-05,1.5248717308300636e-06,2.4625090373089087e-05,1.064179090994165e-06,4.898724523635631e-06,1.668189227790097e-06,3.053246969246405e-06,4.1610072505992754e-07,9.446366414902159e-06,4.088950635294362e-06,1.4821837094672197e-05,4.947860802926033e-06,3.967681798271335e-08,2.393893334869871e-06,3.5825030519070518e-06,7.20998138726803e-06
Q09199,"Beta-1,4 N-acetylgalactosaminyltransferase 2 OS=Mus musculus OX=10090 GN=B4galnt2 PE=2 SV=1 ",2.699284856497952e-06,1.881658858899336e-06,5.266909312876033e-06,5.755979494606778e-06,2.0790956004043535e-06,6.685588331735878e-06,1.988847119523195e-06,3.0102802533876697e-06,5.773416298288196e-06,3.432225413363165e-06,5.4263565666537625e-06,2.0676461957065194e-06,1.313604615490543e-05,7.23751590230023e-06,5.327269485651721e-06,1.1446618293925843e-05,2.4459073961214394e-06
O08638,Myosin-11 OS=Mus musculus OX=10090 GN=Myh11 PE=1 SV=1 ,6.413960729306081e-05,8.001799434229592e-05,6.144452829639486e-05,0.00011846189074179581,0.00012303137180370567,0.00016082776514858725,0.00012679604578441823,9.378110593733534e-05,0.00013744133510251749,0.00021634335873255232,7.780200721499532e-05,0.00021899564177825726,7.977853738501151e-05,0.00021243332101225792,0.00014273324179689005,0.0001490626446886417,0.00012703694800247626
A0A1W2P7B7,T-complex protein 1 subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Cct2 PE=1 SV=1 ,2.145780655058078e-05,9.428959248407716e-06,1.521774800056287e-05,8.226578318546218e-06,1.553723024015053e-05,7.03113195668541e-06,1.4567245949698573e-05,1.1424751447097419e-05,8.705343378381397e-06,2.9474110071355026e-06,0.00018329493156415874,1.3446123476280962e-05,0.0001702572444562186,0.00012082181262135892,2.7734284360620973e-05,0.00030061205877307925,2.2959608097088365e-05
A0A1Y7VLH1,Aldo-keto reductase family 1 member C21 OS=Mus musculus OX=10090 GN=Akr1c21 PE=1 SV=1 ,1.0206782372048898e-05,1.1757736199377205e-05,8.738955896870654e-06,4.088913861699449e-06,1.9575751748899548e-05,1.349751757020977e-05,1.0244836060010998e-05,9.188925530309305e-06,6.029921226059955e-06,5.457154400453235e-06,4.831380449925924e-05,5.3369378211935965e-06,1.7448949705466846e-05,1.4939593567511598e-05,1.0184132808064996e-06,1.9615814296731177e-05,8.12080620441735e-06
Q91V41,Ras-related protein Rab-14 OS=Mus musculus OX=10090 GN=Rab14 PE=1 SV=3 ,0.00021393637734102636,0.0001203711746599236,0.00015498649343555766,0.00015874842555528698,0.0003588671388492619,2.190594689610232e-05,0.00026640877895488756,8.315167990822712e-05,0.0002764500090733157,0.00013171174978256938,2.13215006631975e-05,9.150229698452633e-05,0.00011333511483546587,3.957216524007287e-05,8.609774490560527e-05,9.091176461928554e-05,0.00019851214838000641
D3Z510,Fructose-bisphosphate aldolase A (Fragment) OS=Mus musculus OX=10090 GN=Aldoa PE=1 SV=2 ,0.000957666043976845,0.0008843015246826934,0.0009636564417440271,0.0005285564483139491,0.0005263945636921839,0.0012244143348662544,0.0005211762004218465,0.0008028444322273623,0.0004203704423965882,0.0007858016306391874,0.00048117897527883135,0.0003966094068560341,0.00048650168371389184,0.0006206890080331979,0.0005313925021030753,0.00048739247787350917,0.0005826698700270732
Q5XJF6,Ribosomal protein OS=Mus musculus OX=10090 GN=Rpl10a PE=1 SV=1 ,8.957105691780521e-05,8.320444113275717e-05,7.646579174598746e-05,6.372967709195046e-05,0.000111726607886408,9.309818351104234e-05,5.782530182741139e-05,5.3691942197935555e-05,0.00011941296122370296,7.950001231223155e-05,0.00011678728717446268,6.537155442332234e-05,0.0002983521955422289,0.00013908557456473726,0.00013728140170955226,0.00011900460751735045,4.4606675178928696e-05
P56399,Ubiquitin carboxyl-terminal hydrolase 5 OS=Mus musculus OX=10090 GN=Usp5 PE=1 SV=1 ,2.554786301108532e-05,4.671653249293701e-06,8.892389120209086e-06,9.357893704404447e-06,1.4054617420274358e-05,1.0316000320416332e-05,3.0266372666803136e-05,2.4445535053842907e-05,2.5524096248212998e-06,9.672370438208154e-06,1.158873400957875e-05,1.0298518035366616e-05,3.2353957669812056e-06,1.1514819039313682e-06,1.877678365623558e-06,2.636170697135491e-06,1.0882975712274746e-05
Q9CZD3,Glycine--tRNA ligase OS=Mus musculus OX=10090 GN=Gars PE=1 SV=1 ,0.00016925576115183873,0.00020408754747361368,0.00011159523676911987,0.00015181809796287814,0.00018103395517794993,8.104207950056308e-05,0.00022273914733654396,5.867849008442844e-05,0.00019583238681185572,0.00015006803666043223,0.0022579910569030465,0.00015438534990878575,0.00017484339599030388,0.0002242125882470587,0.00026554609751292105,0.00014213119247224294,0.00012037959183189842
F6XLV1,"Ciliary rootlet coiled-coil, rootletin family member 2 OS=Mus musculus OX=10090 GN=Crocc2 PE=1 SV=2 ",2.918837577738479e-06,3.2072259785011407e-06,1.180731128871178e-05,1.42934009853609e-05,4.390598815913895e-05,6.429719743190333e-07,3.3404033555675496e-06,5.3634049354267386e-06,6.976355787799767e-06,3.783087004452662e-06,1.3448497410048584e-05,7.52992356008011e-06,7.042006012994115e-06,1.9788533006407427e-05,1.2380347759506972e-05,5.953299791521417e-06,6.193581859705258e-06
Q9Z0J0,NPC intracellular cholesterol transporter 2 OS=Mus musculus OX=10090 GN=Npc2 PE=1 SV=1 ,4.5943951523434024e-05,2.705723587947952e-05,2.435204725677184e-05,1.6332349156743166e-05,2.4686144244562303e-05,4.305381004343613e-06,2.908267554547645e-05,2.620456026077488e-05,7.469848057442316e-06,3.905834822133849e-05,6.292537894956081e-06,3.4657397794548356e-05,9.914503960103566e-06,6.539731633962421e-05,5.191412467805914e-05,5.215898470810946e-06,3.530966926427949e-05
Q6VYI5,TAR DNA-binding protein 43 OS=Mus musculus OX=10090 GN=Tardbp PE=1 SV=1 ,3.746127042042398e-05,1.0027234795640559e-05,2.557583786161385e-06,1.3021711291694316e-05,2.270690521562584e-05,1.0434662799169416e-05,1.3978219334670647e-05,1.4672507769458676e-05,1.774758093781861e-05,1.578466107413665e-05,7.819907902252584e-05,2.1387593207944153e-06,5.4779033058508566e-05,9.039233582802846e-05,6.215700637695263e-07,1.5327477764668933e-05,1.03267714712547e-05
Q6VYI4,TAR DNA-binding protein 43 OS=Mus musculus OX=10090 GN=Tardbp PE=1 SV=1 ,3.746127042042398e-05,1.0027234795640559e-05,2.557583786161385e-06,1.3021711291694316e-05,2.270690521562584e-05,1.0434662799169416e-05,1.3978219334670647e-05,1.4672507769458676e-05,1.774758093781861e-05,1.578466107413665e-05,7.819907902252584e-05,2.1387593207944153e-06,5.4779033058508566e-05,9.039233582802846e-05,6.215700637695263e-07,1.5327477764668933e-05,1.03267714712547e-05
A0A0A0MQN9,Tetratricopeptide repeat protein 28 OS=Mus musculus OX=10090 GN=Ttc28 PE=1 SV=1 ,4.979131191145072e-06,1.330945547973924e-05,4.6351938782846235e-06,8.882808602200016e-06,7.151720417360659e-06,5.53939560325759e-06,4.805794999239761e-06,3.778330009634736e-06,7.2973919783574125e-06,7.901659302952833e-06,1.835240629081197e-07,1.1391507485457012e-05,7.845492392140469e-07,6.804693482510755e-07,3.7154341074453396e-06,2.6874898464101676e-06,1.4170227133222122e-05
Q8VHF2,Cadherin-related family member 5 OS=Mus musculus OX=10090 GN=Cdhr5 PE=1 SV=1 ,0.00023504177417760813,0.0001279867956260508,0.0002224338468765761,0.00015802372100622475,0.0001657820686067117,0.00019501657748780145,0.00024197585235215382,0.00021249614566575505,0.00020892540327074928,0.00016733519610893344,0.00021752110828550427,0.0002170077310208918,0.000195084570266331,0.00023967762188960428,0.00022291122035299267,0.00019563636410376502,0.00016735536637572444
P10649,Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2 ,0.0007010058485701972,0.0007073164012540836,0.0007410972003595831,0.0008963500178946252,0.0004081886924260988,0.000761909238798021,0.0004787307599648113,0.0006678435410797265,0.00040645439019621626,0.0006545538911568985,0.0003657809216480953,0.0005319799087270399,0.000493203401781281,0.00034461512045106757,0.00038713756812816806,0.0004221828016938817,0.000993163505993925
P10648,Glutathione S-transferase A2 OS=Mus musculus OX=10090 GN=Gsta2 PE=1 SV=3 ,2.6109976306232504e-05,8.167734501887122e-06,2.6807855479072096e-05,1.2183785500970026e-05,2.7262405070359353e-05,1.1303493565849673e-05,1.1415310976479043e-05,1.0850100558843846e-05,2.0714883209940047e-05,1.6164164611059616e-05,1.9791446436818486e-05,1.6914347410608732e-05,1.0369641358386054e-05,1.0207509100425884e-05,1.1365903696230175e-05,1.7255161455601682e-05,2.942819134077061e-05
F8WGM8,"Actin, cytoplasmic 2 (Fragment) OS=Mus musculus OX=10090 GN=Actg1 PE=1 SV=1 ",0.0014381068311268678,0.0005747325158505002,0.0010944686565820356,0.0003101406292716049,0.0004244458178860467,0.0015162580800022476,0.0005340200401112606,0.001449072729333595,0.0004659260941754669,0.0005607862559305204,0.0006238574758877583,0.000170611027936175,0.0002859674430498894,0.001356477503985773,0.001015860863550321,0.0011272805082319347,0.0010034505004056884
H3BKM0,AP complex subunit beta OS=Mus musculus OX=10090 GN=Ap2b1 PE=1 SV=1 ,6.884914263383098e-05,7.118653099319157e-05,6.0568930265811554e-05,0.00010469956773896066,0.00012574351741323814,6.308752778333258e-05,7.630688022234451e-05,2.8858196978389373e-05,0.00010766843321682339,6.440284176526268e-05,3.2326267624885444e-05,7.369803913978965e-05,9.32217113177525e-05,0.000109250505820408,7.736149941575141e-05,0.00010211001243031147,8.370541411910156e-05
Q6AXH6,Abi2 protein OS=Mus musculus OX=10090 GN=Abi2 PE=1 SV=1 ,6.60726550340026e-06,7.969258414696797e-06,5.658911853225037e-06,8.271195968278894e-06,1.1566433096856605e-05,6.477684179679921e-06,6.001384202561757e-07,5.477006556859755e-07,7.0891997829628716e-06,2.452921149821334e-05,3.4006929897915046e-06,2.0374048991186286e-05,4.370456419144112e-06,5.259279530742947e-06,8.313648219272784e-06,1.591721981388081e-05,2.3076885132507583e-05
B2RU69,CUB and zona pellucida-like domain-containing protein 1 OS=Mus musculus OX=10090 GN=Cuzd1 PE=1 SV=1 ,0.0036657734228303417,0.002984116992086953,0.00402521301968196,0.0030751542829641136,0.004062022573393303,0.0026423256535205763,0.0040562402200733155,0.005210969196382914,0.0036407043649184507,0.0031558372973359596,0.0027967344370555675,0.0026030316473105468,0.003914053027763306,0.0054977318697183135,0.004262328663199804,0.003956149657941779,0.0039879123872986885
Q3UXL1,"Aldo-keto reductase family 1, member C-like OS=Mus musculus OX=10090 GN=Akr1cl PE=1 SV=1 ",4.665952279870147e-05,4.716767448219631e-05,4.101515886794561e-05,2.233711710651984e-05,3.976352238023922e-05,5.961372507887237e-05,2.837736976239277e-05,5.1035601398726454e-05,1.5109889402441729e-05,2.8451080361248237e-05,0.00010290962468681577,2.2085900621946604e-05,4.206388875425509e-05,3.709072832600543e-05,1.8709304091955714e-05,3.781273861514123e-05,2.8246109016003886e-05
A0A1Y7VLG4,Rab GDP dissociation inhibitor (Fragment) OS=Mus musculus OX=10090 GN=Gdi2 PE=1 SV=1 ,5.159294071920627e-05,6.665138181618085e-05,6.52045933760316e-05,4.044272272802254e-05,7.280278185070551e-05,9.243819066221602e-05,5.269245531540598e-05,4.024396066840127e-05,5.01752777111255e-05,3.0662045777113436e-05,3.3510591102356375e-05,3.650605851532542e-05,7.550044082036453e-06,1.1919455198211773e-05,1.0152459323525555e-05,2.2258319647834327e-05,3.158395265723568e-05
O88809,Neuronal migration protein doublecortin OS=Mus musculus OX=10090 GN=Dcx PE=1 SV=1 ,1.12718424428072e-05,1.691225996722147e-05,1.1467480596128593e-05,1.2860138440960244e-05,2.5411252644328138e-05,5.238342327174903e-06,2.992721989146208e-06,1.233812713688496e-05,3.2826167173617804e-05,1.0263474695269473e-05,2.3589524294077748e-05,1.4895539493336115e-05,0.00013361527277331906,8.501769240603502e-05,3.0296245165822376e-05,2.2361608316053676e-05,9.217126429818378e-06
Q80W93,Hydrocephalus-inducing protein OS=Mus musculus OX=10090 GN=Hydin PE=1 SV=2 ,0.0001320157256687593,0.00011580131829871155,0.0001489414542753786,0.00018652367058742068,4.933770508736074e-05,3.957775911824693e-06,0.0003173500747275191,5.161331870208855e-05,1.0077982623205848e-05,0.0005057212483526744,3.196507048134436e-05,8.056230657382596e-05,1.9549984147065977e-05,1.1922372262008652e-05,2.8472083019506344e-05,1.8017121571367824e-05,0.0002692244591151265
P60843,Eukaryotic initiation factor 4A-I OS=Mus musculus OX=10090 GN=Eif4a1 PE=1 SV=1 ,7.858586096316759e-05,0.00011116677115032528,0.00010976587284901074,9.715641404463612e-05,2.455144852326438e-05,0.00010213556156438528,4.429697413905876e-05,4.355997995379662e-05,4.883302144899292e-05,3.1647377213787065e-05,2.7991192505490413e-05,3.1673174548930946e-05,0.00019506030748399082,0.00015048138514244143,9.96303735969833e-05,7.588075088454967e-05,5.3044730438154774e-05
Q99JC1,Ig lambda-2 chain C region (Fragment) OS=Mus musculus OX=10090 GN=Iglc2 PE=1 SV=1 ,9.37411272817075e-05,0.0003060468622072468,6.54809091710089e-05,0.00020646217421287227,3.834300224901416e-05,2.8015507078420525e-05,0.0002342842339449202,5.4455690921174826e-05,0.0001201777090390332,0.00011296495705243518,0.00011865536439819172,0.00010199434629107507,0.0003520378337163779,4.7943521671943e-05,0.00019287202501634253,0.00014176418468588164,7.188524377223632e-05
A0A0N4SUZ7,Catenin alpha-2 (Fragment) OS=Mus musculus OX=10090 GN=Ctnna2 PE=1 SV=1 ,4.024535151238637e-06,7.109275334095599e-07,4.944074931534522e-08,2.579045990838251e-07,3.103258707243589e-05,1.4617744426690376e-07,2.6599628348376965e-06,2.6827106271664455e-07,3.017932376695213e-06,1.4375957549029887e-05,1.1681862401152946e-05,1.1389772704406078e-06,1.6655238676431069e-06,1.0919210208622868e-05,6.305660396288713e-06,2.473613422731207e-06,2.0973726797268603e-05
A0A1W2P7A1,40S ribosomal protein S12 OS=Mus musculus OX=10090 GN=Rps12 PE=1 SV=1 ,5.641794193977675e-05,8.65374046168961e-05,4.703646669323506e-05,9.710777351461302e-05,4.26944924881975e-05,7.434657409719839e-05,4.8148175885217605e-05,2.65608850772534e-05,4.929103167149517e-05,7.798565362767994e-05,4.165807852293466e-05,4.4479276674920745e-05,4.567192419661228e-05,6.572807143610343e-05,7.41069204702068e-05,5.821104326747433e-05,7.885879698138048e-05
P56389,Cytidine deaminase OS=Mus musculus OX=10090 GN=Cda PE=1 SV=2 ,6.947713339318487e-05,6.068777483970283e-05,0.00011061944226657787,7.181874004429007e-05,7.213843947615293e-05,0.00012454980267548256,7.490400966577171e-05,8.257825692799293e-05,4.754532394647162e-05,6.375247769051267e-05,2.6609497846015767e-05,6.086596366553726e-05,4.1418024440080875e-05,8.825742339693689e-05,0.00012345544073436742,5.955572571056964e-05,8.191255936236575e-05
Q8VHE6,"Dynein heavy chain 5, axonemal OS=Mus musculus OX=10090 GN=Dnah5 PE=1 SV=2 ",2.733442579285467e-05,2.72928095000176e-05,2.6676804900030436e-05,2.805617525520537e-05,1.8996005045903608e-05,1.082470874434218e-05,2.3213486164822436e-05,2.7296942126197515e-05,2.6762782232048685e-05,3.579536685939288e-05,4.5117161817521454e-05,1.752955623267139e-05,0.00014989640410162367,0.000137637700153601,0.00014835557766268412,0.00036938144081276824,1.758867040236202e-05
H3BKL7,Deoxyribonuclease-1 OS=Mus musculus OX=10090 GN=Dnase1 PE=1 SV=1 ,0.00010473860946181855,0.00010741934625570446,8.893900777581879e-05,9.422555864235345e-05,0.00011167562671577828,8.535472711823201e-05,7.620437708963568e-05,6.902718480386918e-05,0.00010068321422028577,7.853982303727104e-05,3.186142528069651e-05,9.774371030677552e-05,2.028715577310783e-05,0.00010194896142339851,1.6040727604514774e-05,3.297073998082646e-05,0.00011345850928853545
P11725,"Ornithine carbamoyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Otc PE=1 SV=1 ",2.537564081751183e-05,2.7874898071190776e-05,3.761275248466597e-05,4.105917822740956e-05,5.8903915951699905e-05,1.5922088350091208e-05,5.668012115950272e-05,3.460601764244308e-05,0.00010030013710604682,2.7918861693462392e-05,4.942088776251229e-05,1.4173012859122585e-05,5.7412207983375014e-05,2.1567018244281437e-05,4.2497951193508375e-05,1.9773422622723223e-05,2.2933147177209715e-05
A0A286YCZ0,Retinal dehydrogenase 1 (Fragment) OS=Mus musculus OX=10090 GN=Aldh1a1 PE=1 SV=1 ,0.0003471913004469123,0.00025265364189109316,0.0002705597127766222,0.0002945619262883389,0.00019313567704356174,0.0004045697192403796,0.00019206552996321624,0.00015300754158806563,0.00020118313963622282,0.0001994598283150013,4.5979813896235816e-05,0.00018885325028177044,0.00013179442426620224,3.174663490146013e-05,0.00017603600987657522,0.0001400196227625847,0.00019497076887879485
P10639,Thioredoxin OS=Mus musculus OX=10090 GN=Txn PE=1 SV=3 ,0.0006609998107783452,0.0007315025079531449,0.000763673673972723,0.0003922171004434002,0.0008762989024307593,0.0007901415998145305,0.00032837541997745554,0.00041545147286038784,0.00030553585987876206,0.0004844897915205621,6.144675368533342e-05,0.0002437023354646509,0.00022917418646449539,0.000137432821286241,0.00023109385057174106,0.00010889359629604279,0.00045249798086449385
P55292,Desmocollin-2 OS=Mus musculus OX=10090 GN=Dsc2 PE=1 SV=1 ,0.00010777081854910799,0.0001797027076605721,0.00012210864802033924,0.00019312209129447306,0.00020323587231407006,0.00014293116916188475,0.0002404648693029987,0.00020842040693999278,0.00024883036838185254,0.00016508092797491882,0.00010747794873653832,0.00014256838253383716,0.00015677678798165832,7.28907280567622e-05,0.00018170549653830163,0.00028877471955624716,0.00021953217039925797
A0A0A0MQM0,Eukaryotic translation initiation factor 5A (Fragment) OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=1 ,4.18157528847414e-05,2.4003055075120507e-05,9.023313821462081e-05,6.18169405985169e-05,4.7861564259363105e-05,5.175712500260214e-05,3.0953275871360234e-05,5.357909543798987e-05,5.633947237913951e-05,3.099430971298003e-05,3.632352793949954e-05,5.1610922881307354e-05,1.9813795786494926e-05,2.7629078834148315e-05,2.3280846942259916e-05,4.955055392334163e-05,5.3947759489581994e-05
P59644,"Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A OS=Mus musculus OX=10090 GN=Inpp5j PE=1 SV=2 ",1.6332839991035796e-06,1.058076483459837e-06,7.048998817934555e-06,3.6886592858274325e-06,1.8842321810015987e-08,2.3954684125110512e-08,1.703393987389117e-08,2.4415407693148644e-06,5.0125483228902915e-05,9.838135662296506e-07,1.8724306074571716e-05,2.0949706095087698e-06,6.268989677234166e-05,0.00011627852974239563,7.72721444411692e-05,9.521896854451706e-07,1.5677037589094124e-06
